1#Australian#SF#AS##-27#133#AS#11	3.1496062992126,4.7244094488189,1.5748031496063,6.2992125984252,28.3464566929134,0,112
	1.03092783505155,5.15463917525773,4.12371134020619,9.27835051546392,22.680412371134,0,79
2#New York, United States#US#USNY##42.1497#-74.9384#NY#792;3#Philadelphia, Pennsylvania, United States#US#USPA#PA101#39.9523#-75.1638#1209052#837;3#Chicago, Illinois, United States#US#USIL#IL031#41.85#-87.6501#423587#807	-3.14465408805031,2.51572327044025,5.66037735849057,8.17610062893082,21.0691823899371,0,284
1#French#FR#FR##46#2#FR#699;1#French#FR#FR##46#2#FR#1131;4#Tracy-Sur-Mer, Basse-Normandie, France#FR#FR99#16249#49.3367#-0.642322#-1473377#1331;1#Israeli#FR#IS##31.5#34.75#IS#852;4#Copenhagen, KøAvn*, Denmark#FR#DA05#15213#55.6667#12.5833#-2745636#817;1#France#FR#FR##46#2#FR#14;1#France#FR#FR##46#2#FR#394;1#France#FR#FR##46#2#FR#412;1#France#FR#FR##46#2#FR#776;1#France#FR#FR##46#2#FR#925;1#France#FR#FR##46#2#FR#958;1#France#FR#FR##46#2#FR#1108;1#France#FR#FR##46#2#FR#1241;1#France#FR#FR##46#2#FR#1339;1#France#FR#FR##46#2#FR#1427;4#Paris, RhôAlpes, France#FR#FRB9#16333#45.6333#5.73333#-1445327#6;4#Paris, RhôAlpes, France#FR#FRB9#16333#45.6333#5.73333#-1445327#768;4#Sarre, Centre, France#FR#FRA3#16260#47.1685#2.90466#-1469496#386;4#Sarre, Centre, France#FR#FRA3#16260#47.1685#2.90466#-1469496#950;4#Sarre, Centre, France#FR#FRA3#16260#47.1685#2.90466#-1469496#1100	-6.85483870967742,1.20967741935484,8.06451612903226,9.2741935483871,16.1290322580645,0,225
3#Knox County, Tennessee, United States#US#USTN#TN093#36.0168#-83.9332#1639761#2080;3#Marion County, Tennessee, United States#US#USTN#TN115#35.1501#-85.6333#1639770#679;3#Chattanooga, Tennessee, United States#US#USTN#TN065#35.0456#-85.3097#1307240#565;4#Athens, AttikíR, Greece#US#GR35#16716#37.9833#23.7333#-814876#522;3#Hamilton County, Tennessee, United States#US#USTN#TN065#35.2001#-85.15#1639749#16;3#Hamilton County, Tennessee, United States#US#USTN#TN065#35.2001#-85.15#1639749#2406;2#Tennessee, United States#US#USTN##35.7449#-86.7489#TN#1594;2#Tennessee, United States#US#USTN##35.7449#-86.7489#TN#1637;2#Tennessee, United States#US#USTN##35.7449#-86.7489#TN#2000;2#Tennessee, United States#US#USTN##35.7449#-86.7489#TN#2918;2#Tennessee, United States#US#USTN##35.7449#-86.7489#TN#3107;2#Tennessee, United States#US#USTN##35.7449#-86.7489#TN#3140;2#Tennessee, United States#US#USTN##35.7449#-86.7489#TN#3167;2#Tennessee, United States#US#USTN##35.7449#-86.7489#TN#3208;2#Tennessee, United States#US#USTN##35.7449#-86.7489#TN#3345;2#Tennessee, United States#US#USTN##35.7449#-86.7489#TN#3501;2#Tennessee, United States#US#USTN##35.7449#-86.7489#TN#5319;2#Tennessee, United States#US#USTN##35.7449#-86.7489#TN#5458;3#Shelby County, Tennessee, United States#US#USTN#TN157#35.2001#-89.8668#1639790#2503;2#Kentucky, United States#US#USKY##37.669#-84.6514#KY#1776;3#Bedford, Tennessee, United States#US#USTN#TN003#35.4637#-86.5736#1276751#2769;3#Overton County, Tennessee, United States#US#USTN#TN133#36.4501#-85.2833#1639780#2181;3#Bradley County, Tennessee, United States#US#USTN#TN011#35.1501#-84.8666#1639727#296;3#Williamson County, Tennessee, United States#US#USTN#TN187#35.9001#-86.9#1639801#2287	-4.41988950276243,1.54696132596685,5.96685082872928,7.51381215469613,22.3204419889503,0.552486187845304,787
2#California, United States#GT#USCA##36.17#-119.746#CA#69;3#San Francisco, California, United States#GT#USCA#CA075#37.7749#-122.419#277593#14;3#San Francisco, California, United States#GT#USCA#CA075#37.7749#-122.419#277593#579	-11.0344827586207,0.689655172413793,11.7241379310345,12.4137931034483,16.551724137931,0,135
2#California, United States#IR#USCA##36.17#-119.746#CA#213;2#California, United States#IR#USCA##36.17#-119.746#CA#2964;2#California, United States#IR#USCA##36.17#-119.746#CA#3396;2#California, United States#IR#USCA##36.17#-119.746#CA#3561;2#California, United States#IR#USCA##36.17#-119.746#CA#3712	-3.35276967930029,1.45772594752187,4.81049562682216,6.26822157434402,25.6559766763848,0.583090379008746,653
4#Toronto, Ontario, Canada#IS#CA08#12686#43.6667#-79.4167#-574890#2040;4#Rehovot, Hamerkaz, Israel#IS#IS02#18311#31.8969#34.8186#-781210#2303;4#Tel Hashomer, Hamerkaz, Israel#IS#IS02#18316#32.0539#34.8481#-781581#1121;4#Tel Hashomer, Hamerkaz, Israel#IS#IS02#18316#32.0539#34.8481#-781581#1559;4#Gaza, Israel (General), Israel#IS#IS00#18315#31.4167#34.3333#-797156#250;1#Israel#IS#IS##31.5#34.75#IS#88;1#Israel#IS#IS##31.5#34.75#IS#258;1#Israel#IS#IS##31.5#34.75#IS#1129;1#Israel#IS#IS##31.5#34.75#IS#1160;1#Israel#IS#IS##31.5#34.75#IS#1567;1#Israel#IS#IS##31.5#34.75#IS#2311;1#Israel#IS#IS##31.5#34.75#IS#2320;1#Canada#IS#CA##60#-95#CA#2048;1#Canada#IS#CA##60#-95#CA#2104	-0.424628450106157,3.39702760084926,3.82165605095541,7.21868365180467,18.0467091295117,0,428
	0.371747211895911,2.60223048327138,2.23048327137546,4.83271375464684,27.5092936802974,1.11524163568773,241
	-4.27892234548336,1.42630744849445,5.70522979397781,7.13153724247227,22.662440570523,1.90174326465927,568
1#Ukrainian#UP#UP##49#32#UP#24;1#Ukrainian#UP#UP##49#32#UP#723;4#Kyiv, Kyyiv, Misto, Ukraine#UP#UP12#28554#50.4333#30.5167#-1044367#37	-2.4390243902439,3.04878048780488,5.48780487804878,8.53658536585366,27.4390243902439,1.82926829268293,153
3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#153;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#2221;3#Los Angeles, California, United States#US#USCA#CA037#34.0522#-118.244#1662328#3690;2#Californians, United States#US#USCA##36.17#-119.746#CA#2424;2#California, United States#US#USCA##36.17#-119.746#CA#134;2#California, United States#US#USCA##36.17#-119.746#CA#1715;2#California, United States#US#USCA##36.17#-119.746#CA#2757;2#California, United States#US#USCA##36.17#-119.746#CA#2931;1#American#US#US##38#-97#US#3771	-3.28798185941043,1.13378684807256,4.42176870748299,5.55555555555556,23.6961451247166,0,828
	1.70454545454545,2.84090909090909,1.13636363636364,3.97727272727273,26.4204545454545,1.70454545454545,323
1#Kuwaiti#KU#KU##29.3375#47.6581#KU#167;1#Kuwaiti#KU#KU##29.3375#47.6581#KU#212;1#Kuwait#KU#KU##29.3375#47.6581#KU#7;1#Kuwait#KU#KU##29.3375#47.6581#KU#79;1#Kuwait#KU#KU##29.3375#47.6581#KU#96;1#Kuwait#KU#KU##29.3375#47.6581#KU#403;1#Kuwait#KU#KU##29.3375#47.6581#KU#622;1#Kuwait#KU#KU##29.3375#47.6581#KU#811;1#Kuwait#KU#KU##29.3375#47.6581#KU#945;1#Kuwait#KU#KU##29.3375#47.6581#KU#1174;4#Shuaiba, Kuwait (General), Kuwait#KU#KU00#25307#29.0411#48.1375#-789624#1166;4#Mina Abdullah, Kuwait (General), Kuwait#KU#KU00#25307#29.0169#48.1603#-789798#614;4#Dubai, Dubayy, United Arab Emirates#KU#AE03#28575#25.2522#55.28#-782831#675	2.07715133531157,3.26409495548961,1.18694362017804,4.45103857566766,23.4421364985163,1.48367952522255,316
1#New Zealanders#NZ#NZ##-41#174#NZ#6415;1#New Zealand#NZ#NZ##-41#174#NZ#100;1#New Zealand#NZ#NZ##-41#174#NZ#967;1#New Zealand#NZ#NZ##-41#174#NZ#1068;1#New Zealand#NZ#NZ##-41#174#NZ#2536;1#New Zealand#NZ#NZ##-41#174#NZ#2710;1#New Zealand#NZ#NZ##-41#174#NZ#3109;1#New Zealand#NZ#NZ##-41#174#NZ#3550;1#New Zealand#NZ#NZ##-41#174#NZ#3981;1#New Zealand#NZ#NZ##-41#174#NZ#4508;1#New Zealand#NZ#NZ##-41#174#NZ#4615;1#New Zealand#NZ#NZ##-41#174#NZ#5865;1#New Zealand#NZ#NZ##-41#174#NZ#5930;1#Australia#NZ#AS##-27#133#AS#907;1#Australia#NZ#AS##-27#133#AS#1033;1#Australia#NZ#AS##-27#133#AS#1950;1#Australian#NZ#AS##-27#133#AS#647;5#Auckland, Auckland, New Zealand#NZ#NZE7#22379#-36.75#174.583#11483124#5852;1#United States#NZ#US##38#-97#US#1006;4#Upper Hutt, New Zealand (General), New Zealand#NZ#NZ00#22391#-41.1#175.067#-1514528#87;4#Upper Hutt, New Zealand (General), New Zealand#NZ#NZ00#22391#-41.1#175.067#-1514528#3096;4#Upper Hutt, New Zealand (General), New Zealand#NZ#NZ00#22391#-41.1#175.067#-1514528#4495;4#Upper Hutt, New Zealand (General), New Zealand#NZ#NZ00#22391#-41.1#175.067#-1514528#4602;1#Sweden#NZ#SW##62#15#SW#875;1#Sweden#NZ#SW##62#15#SW#938	2.36348818255909,4.80847595762021,2.44498777506112,7.25346373268134,21.1083944580277,3.09698451507742,1134
	0.568181818181818,1.70454545454545,1.13636363636364,2.84090909090909,21.0227272727273,0,158
1#Chile#US#CI##-30#-71#CI#836;1#Chile#US#CI##-30#-71#CI#2951;1#Chile#US#CI##-30#-71#CI#6874;1#Chile#US#CI##-30#-71#CI#8789;1#Chile#US#CI##-30#-71#CI#9270;1#Chile#US#CI##-30#-71#CI#13911;1#Chile#US#CI##-30#-71#CI#15820;1#Thailand#US#TH##15#100#TH#11766;1#Italian#US#IT##42.8333#12.8333#IT#18360;1#Italian#US#IT##42.8333#12.8333#IT#18794;1#Italian#US#IT##42.8333#12.8333#IT#18922;1#Italian#US#IT##42.8333#12.8333#IT#18991;1#Italian#US#IT##42.8333#12.8333#IT#19831;1#Italian#US#IT##42.8333#12.8333#IT#19871;1#Australia#US#AS##-27#133#AS#11786;1#America#US#US##38#-97#US#16264;4#Campestre, Languedoc-Roussillon, France#US#FRA9#16299#43.953#3.42045#-1416390#17884;4#La Fiesta, Coahuila De Zaragoza, Mexico#US#MX07#19811#28.6167#-100.65#-1674405#16009;2#New Mexican, United States#US#USNM##34.8375#-106.237#NM#792;2#New Mexican, United States#US#USNM##34.8375#-106.237#NM#2413;2#New Mexican, United States#US#USNM##34.8375#-106.237#NM#9028;2#New Mexican, United States#US#USNM##34.8375#-106.237#NM#9823;3#Radium Springs, New Mexico, United States#US#USNM#NM013#32.5012#-106.928#920671#1795;3#Radium Springs, New Mexico, United States#US#USNM#NM013#32.5012#-106.928#920671#9398;1#Chinese#US#CH##35#105#CH#10725;1#Chinese#US#CH##35#105#CH#10802;1#Chinese#US#CH##35#105#CH#10861;1#Chinese#US#CH##35#105#CH#11064;1#Chinese#US#CH##35#105#CH#11142;1#Chinese#US#CH##35#105#CH#11204;1#Chinese#US#CH##35#105#CH#11883;1#Chinese#US#CH##35#105#CH#12782;1#Chinese#US#CH##35#105#CH#13214;1#Italy#US#IT##42.8333#12.8333#IT#20244;4#Chilitos, Zacatecas, Mexico#US#MX32#21393#23.15#-102.833#-1657234#6420;1#Mexican#US#MX##23#-102#MX#792;1#Mexican#US#MX##23#-102#MX#2283;1#Mexican#US#MX##23#-102#MX#2413;1#Mexican#US#MX##23#-102#MX#3051;1#Mexican#US#MX##23#-102#MX#4265;1#Mexican#US#MX##23#-102#MX#4837;1#Mexican#US#MX##23#-102#MX#5535;1#Mexican#US#MX##23#-102#MX#5620;1#Mexican#US#MX##23#-102#MX#5678;1#Mexican#US#MX##23#-102#MX#5780;1#Mexican#US#MX##23#-102#MX#5985;1#Mexican#US#MX##23#-102#MX#6207;1#Mexican#US#MX##23#-102#MX#6381;1#Mexican#US#MX##23#-102#MX#6503;1#Mexican#US#MX##23#-102#MX#6950;1#Mexican#US#MX##23#-102#MX#7008;1#Mexican#US#MX##23#-102#MX#7218;1#Mexican#US#MX##23#-102#MX#7446;1#Mexican#US#MX##23#-102#MX#7640;1#Mexican#US#MX##23#-102#MX#7905;1#Mexican#US#MX##23#-102#MX#7980;1#Mexican#US#MX##23#-102#MX#8297;1#Mexican#US#MX##23#-102#MX#8604;1#Mexican#US#MX##23#-102#MX#8773;1#Mexican#US#MX##23#-102#MX#9014;1#Mexican#US#MX##23#-102#MX#9028;1#Mexican#US#MX##23#-102#MX#9192;1#Mexican#US#MX##23#-102#MX#9352;1#Mexican#US#MX##23#-102#MX#9476;1#Mexican#US#MX##23#-102#MX#9730;1#Mexican#US#MX##23#-102#MX#9823;1#Mexican#US#MX##23#-102#MX#10828;1#Mexican#US#MX##23#-102#MX#13526;1#Mexican#US#MX##23#-102#MX#15984;1#Mexican#US#MX##23#-102#MX#16089;2#New Mexico, United States#US#USNM##34.8375#-106.237#NM#20051;4#Madrid, Madrid, Spain#US#SP29#25820#40.4#-3.68333#-390625#1250;4#Picacho, Guanajuato, Mexico#US#MX11#20887#20.7108#-100.641#6218451#4335;4#Picacho, Guanajuato, Mexico#US#MX11#20887#20.7108#-100.641#6218451#5434;4#Picacho, Guanajuato, Mexico#US#MX11#20887#20.7108#-100.641#6218451#6972;4#Picacho, Guanajuato, Mexico#US#MX11#20887#20.7108#-100.641#6218451#7036;4#Picacho, Guanajuato, Mexico#US#MX11#20887#20.7108#-100.641#6218451#7271;4#Picacho, Guanajuato, Mexico#US#MX11#20887#20.7108#-100.641#6218451#8974;4#Picacho, Guanajuato, Mexico#US#MX11#20887#20.7108#-100.641#6218451#12633;4#Picacho, Guanajuato, Mexico#US#MX11#20887#20.7108#-100.641#6218451#15644;4#Picacho, Guanajuato, Mexico#US#MX11#20887#20.7108#-100.641#6218451#16205;4#Picacho, Guanajuato, Mexico#US#MX11#20887#20.7108#-100.641#6218451#17839;1#Greek#US#GR##39#22#GR#10085;1#Vietnamese#US#VM##16#106#VM#10738;1#Vietnamese#US#VM##16#106#VM#12239;1#Vietnamese#US#VM##16#106#VM#12345;1#Vietnamese#US#VM##16#106#VM#12434;4#El Sombrero, Coahuila De Zaragoza, Mexico#US#MX07#19804#28.1833#-102.233#-3809975#6797;4#Las Trancas, Sinaloa, Mexico#US#MX25#20894#23.8833#-106.6#-1678819#8083;1#Belgium#US#BE##50.8333#4#BE#14147;1#Belgium#US#BE##50.8333#4#BE#14182;1#Mongolian#US#MG##46#105#MG#12484;1#Thai#US#TH##15#100#TH#12607;1#Thai#US#TH##15#100#TH#12819;1#Thai#US#TH##15#100#TH#12874;1#Thai#US#TH##15#100#TH#12906;1#Thai#US#TH##15#100#TH#12965;3#Mesilla Park, New Mexico, United States#US#USNM#NM013#32.2759#-106.767#899786#7529;2#New York, United States#US#USNY##42.1497#-74.9384#NY#19654;2#New York, United States#US#USNY##42.1497#-74.9384#NY#20384;2#New York, United States#US#USNY##42.1497#-74.9384#NY#20443;4#Saigon, H? ChíInh, Vietnam, Republic Of#US#VM20#74101#10.75#106.667#-3730078#12372;1#Spanish#US#SP##40#-4#SP#9770;1#French#US#FR##46#2#FR#14239;1#French#US#FR##46#2#FR#14673;1#French#US#FR##46#2#FR#16183;1#French#US#FR##46#2#FR#16254;1#French#US#FR##46#2#FR#20001;2#Idaho, United States#US#USID##44.2394#-114.51#ID#8399;2#Idaho, United States#US#USID##44.2394#-114.51#ID#11865;2#Idaho, United States#US#USID##44.2394#-114.51#ID#19853;4#Cocina, Veracruz-Llave, Mexico#US#MX30#21215#18.45#-95.5333#-1658290#7487;1#German#US#GM##51#9#GM#14248;4#La Mesa, Nayarit, Mexico#US#MX18#20887#21.9042#-104.342#6272185#6573;4#La Mesa, Nayarit, Mexico#US#MX18#20887#21.9042#-104.342#6272185#6637;3#Mesilla Valley, New Mexico, United States#US#USNM#NM013#31.7573#-106.5#897410#3235;3#Mesilla Valley, New Mexico, United States#US#USNM#NM013#31.7573#-106.5#897410#3765;3#Mesilla Valley, New Mexico, United States#US#USNM#NM013#31.7573#-106.5#897410#13297;4#Tokyo, Tokyo, Japan#US#JA40#36340#35.685#139.751#-246227#12997;4#Guadalupana, Chihuahua, Mexico#US#MX06#19741#31.1167#-108.05#-1669618#7624;3#Las Cruces, New Mexico, United States#US#USNM#NM013#32.3123#-106.778#899715#24;3#Las Cruces, New Mexico, United States#US#USNM#NM013#32.3123#-106.778#899715#506;3#Las Cruces, New Mexico, United States#US#USNM#NM013#32.3123#-106.778#899715#18139;3#Las Cruces, New Mexico, United States#US#USNM#NM013#32.3123#-106.778#899715#19099;3#Las Cruces, New Mexico, United States#US#USNM#NM013#32.3123#-106.778#899715#20258;3#Las Cruces, New Mexico, United States#US#USNM#NM013#32.3123#-106.778#899715#20561;2#Missouri, United States#US#USMO##38.4623#-92.302#MO#8927;2#Missouri, United States#US#USMO##38.4623#-92.302#MO#10882;1#Vietnam#US#VM##16#106#VM#11796;1#Vietnam#US#VM##16#106#VM#12381;2#Hawaii, United States#US#USHI##21.1098#-157.531#HI#11805;1#Japanese#US#JA##36#138#JA#11270;1#Japanese#US#JA##36#138#JA#11363;1#Japanese#US#JA##36#138#JA#11442;4#Josefina, Iii Region, Chile#US#CI05#12938#-27.3833#-70.2167#-885384#15813;1#Japan#US#JA##36#138#JA#11774;1#Japan#US#JA##36#138#JA#13004;1#Irish#US#EI##53#-8#EI#2382;1#American#US#US##38#-97#US#310;1#American#US#US##38#-97#US#1418;1#American#US#US##38#-97#US#4276;1#American#US#US##38#-97#US#5082;1#American#US#US##38#-97#US#5546;1#American#US#US##38#-97#US#6236;1#American#US#US##38#-97#US#7464;1#American#US#US##38#-97#US#9203;1#American#US#US##38#-97#US#10486;1#American#US#US##38#-97#US#10839;1#American#US#US##38#-97#US#12708;1#China#US#CH##35#105#CH#10672;1#China#US#CH##35#105#CH#10750;1#China#US#CH##35#105#CH#11747;4#Nopalitos, San Luis PotosíX, Mexico#US#MX24#20887#21.7#-100.25#-3859814#8880	3.35365853658537,3.74168514412417,0.388026607538803,4.12971175166297,14.4678492239468,0.360310421286031,2452
3#Fort Collins, Colorado, United States#AS#USCO#CO069#40.5853#-105.084#204673#235;3#Fort Collins, Colorado, United States#AS#USCO#CO069#40.5853#-105.084#204673#918;1#American#AS#US##38#-97#US#2409;3#Denver, Colorado, United States#AS#USCO#CO031#39.7392#-104.985#201738#1907;2#Colorado, United States#AS#USCO##39.0646#-105.327#CO#33;2#Colorado, United States#AS#USCO##39.0646#-105.327#CO#115;2#Colorado, United States#AS#USCO##39.0646#-105.327#CO#736;2#Colorado, United States#AS#USCO##39.0646#-105.327#CO#1105;2#Colorado, United States#AS#USCO##39.0646#-105.327#CO#1702;2#Colorado, United States#AS#USCO##39.0646#-105.327#CO#1968;2#Colorado, United States#AS#USCO##39.0646#-105.327#CO#2021	-0.309119010819165,3.24574961360124,3.5548686244204,6.80061823802164,20.5564142194745,1.23647604327666,564
4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#392;4#Vancouver, British Columbia, Canada#CA#CA02#12552#49.25#-123.133#-575268#611	-4.41176470588235,2.94117647058824,7.35294117647059,10.2941176470588,28.6764705882353,0,127
1#Canada#CA#CA##60#-95#CA#714;1#Canadian#CA#CA##60#-95#CA#2594	-0.657894736842105,4.60526315789474,5.26315789473684,9.86842105263158,24.5614035087719,0,419
4#Islamabad, Islamabad, Pakistan#PK#PK08#23674#33.7#73.1667#-2762812#10;4#Islamabad, Islamabad, Pakistan#PK#PK08#23674#33.7#73.1667#-2762812#1842;1#Pakistan#PK#PK##30#70#PK#20;1#Pakistan#PK#PK##30#70#PK#159;1#Pakistan#PK#PK##30#70#PK#282;1#Pakistan#PK#PK##30#70#PK#1452;1#Pakistan#PK#PK##30#70#PK#1559;1#Pakistan#PK#PK##30#70#PK#1852	0.478468899521531,1.19617224880383,0.717703349282297,1.91387559808612,12.9186602870813,0,380
	1.2,2,0.8,2.8,20,0.8,218
4#Delhi, Delhi, India#IN#IN07#17911#28.6667#77.2167#-2094230#1097;4#Delhi, Delhi, India#IN#IN07#17911#28.6667#77.2167#-2094230#2047;4#Patna, Bihar, India#IN#IN34#17632#25.6#85.1167#-2107500#364;4#Patna, Bihar, India#IN#IN34#17632#25.6#85.1167#-2107500#832;4#Bihar, Bihar, India#IN#IN34#17615#25.1833#85.5167#-2091797#10;4#Bihar, Bihar, India#IN#IN34#17615#25.1833#85.5167#-2091797#585;4#Bihar, Bihar, India#IN#IN34#17615#25.1833#85.5167#-2091797#2756	-2.04081632653061,2.5974025974026,4.63821892393321,7.23562152133581,16.6975881261596,1.11317254174397,444
	-1.37524557956778,2.55402750491159,3.92927308447937,6.48330058939096,20.4322200392927,0,457
1#South Korea#US#KS##37#127.5#KS#12;3#Burlington, Texas, United States#US#USTX#TX331#31.0152#-96.9967#1353333#79;1#Americans#US#US##38#-97#US#1814;1#American#US#US##38#-97#US#384;3#Dallas, Texas, United States#US#USTX#TX113#32.7831#-96.8067#1380944#777	1.47058823529412,2.69607843137255,1.22549019607843,3.92156862745098,25.4901960784314,0.490196078431373,387
1#Britain#UK#UK##54#-2#UK#1313;4#Ottawa, Ontario, Canada#UK#CA08#12755#45.4167#-75.7#-570760#7;1#Canada#UK#CA##60#-95#CA#15;1#Canada#UK#CA##60#-95#CA#123;1#Canada#UK#CA##60#-95#CA#283;1#United States#UK#US##38#-97#US#1333;1#Canadian#UK#CA##60#-95#CA#439	-2.32558139534884,2.7906976744186,5.11627906976744,7.90697674418605,14.8837209302326,0,181
3#South Bend, Indiana, United States#US#USIN#IN141#41.6834#-86.25#452796#839;3#South Bend, Indiana, United States#US#USIN#IN141#41.6834#-86.25#452796#1582;3#Bloomington, Indiana, United States#US#USIN#IN105#39.1653#-86.5264#431207#1611;2#Indiana, United States#US#USIN##39.8647#-86.2604#IN#57;2#Indiana, United States#US#USIN##39.8647#-86.2604#IN#1227;2#Indiana, United States#US#USIN##39.8647#-86.2604#IN#1463;2#Indiana, United States#US#USIN##39.8647#-86.2604#IN#2217;2#Indiana, United States#US#USIN##39.8647#-86.2604#IN#2745;3#-Bedford, Indiana, United States#US#USIN#IN093#38.8612#-86.4872#450667#501	0.212314225053079,4.24628450106157,4.03397027600849,8.28025477707006,21.8683651804671,0,433
2#New York, United States#US#USNY##42.1497#-74.9384#NY#112;2#New York, United States#US#USNY##42.1497#-74.9384#NY#149;2#New York, United States#US#USNY##42.1497#-74.9384#NY#760	-3.68663594470046,0,3.68663594470046,3.68663594470046,17.0506912442396,0,190
2#Wisconsin, United States#US#USWI##44.2563#-89.6385#WI#1975;2#Wisconsin, United States#US#USWI##44.2563#-89.6385#WI#5274;2#Alabama, United States#US#USAL##32.799#-86.8073#AL#965;2#Alabama, United States#US#USAL##32.799#-86.8073#AL#4273;1#Americans#US#US##38#-97#US#1744;1#Americans#US#US##38#-97#US#5043;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#1491;3#White House, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#4790;1#America#US#US##38#-97#US#318;1#America#US#US##38#-97#US#1075;1#America#US#US##38#-97#US#2044;1#America#US#US##38#-97#US#2787;1#America#US#US##38#-97#US#3626;1#America#US#US##38#-97#US#4383;1#America#US#US##38#-97#US#5343;1#America#US#US##38#-97#US#6086;1#Germans#US#GM##51#9#GM#757;1#Germans#US#GM##51#9#GM#4065;1#Irish#US#EI##53#-8#EI#731;1#Irish#US#EI##53#-8#EI#4039;1#Iraq#US#IZ##33#44#IZ#1682;1#Iraq#US#IZ##33#44#IZ#4981;1#American#US#US##38#-97#US#2210;1#American#US#US##38#-97#US#5509;1#Syria#US#SY##35#38#SY#1675;1#Syria#US#SY##35#38#SY#4974;1#Italians#US#IT##42.8333#12.8333#IT#772;1#Italians#US#IT##42.8333#12.8333#IT#4080	-6.53846153846154,1.82692307692308,8.36538461538461,10.1923076923077,19.0384615384615,1.15384615384615,965
1#Britain#JA#UK##54#-2#UK#706;1#Japan#JA#JA##36#138#JA#159;1#Japan#JA#JA##36#138#JA#580;1#China#JA#CH##35#105#CH#151;1#China#JA#CH##35#105#CH#472;3#Washington, District Of Columbia, United States#JA#USDC#DC001#38.8951#-77.0364#531871#11	1.38248847926267,3.2258064516129,1.84331797235023,5.06912442396313,17.0506912442396,0,195
2#New York, United States#US#USNY##42.1497#-74.9384#NY#663;2#New Jersey, United States#US#USNJ##40.314#-74.5089#NJ#1031;1#Germany#US#GM##51#9#GM#716;3#Cornell University, New York, United States#US#USNY#NY109#42.447#-76.483#947467#540;3#Washington, District Of Columbia, United States#US#USDC#DC001#38.8951#-77.0364#531871#833	-0.711743772241994,2.84697508896797,3.55871886120996,6.40569395017794,22.4199288256228,0,243
	-1.92307692307692,0,1.92307692307692,1.92307692307692,28.8461538461538,0,83
3#Fort Wayne, Indiana, United States#US#USIN#IN003#41.1306#-85.1289#434689#330;2#Indiana, United States#US#USIN##39.8647#-86.2604#IN#126;2#Indiana, United States#US#USIN##39.8647#-86.2604#IN#223	2.40963855421687,2.40963855421687,0,2.40963855421687,15.6626506024096,0,80
